"lotr" "premium" "age" "genre_likes" "actor_likes" "similar_user_ratings" "mean_time_genre" "user_time" "user_day" "user_device" "fam_members" "country"
0 "Standard" 50 3 3 0.61 125.6 "Evening" "Saturday" "TV" 1 "MX"
0 "Standard" 22 2 4 0.5 101.3 "Afternoon" "Friday" "TV" 2 "DE"
0 "Standard" 22 2 3 0.74 55.9 "Afternoon" "Sunday" "TV" 1 "US"
0 "Premium" 20 0 4 0.73 149.5 "Morning" "Friday" "Mobile Device" 3 "US"
1 "Premium" 34 1 5 0.94 45.3 "Afternoon" "Monday" "TV" 3 "US"
0 "Standard" 19 3 2 0.65 68.2 "Morning" "Saturday" "TV" 2 "UK"
0 "Standard" 21 1 0 0.8 16.6 "Evening" "Wednesday" "Gaming Device" 2 "MX"
0 "Standard" 34 0 3 0.73 188.8 "Afternoon" "Thursday" "Mobile Device" 2 "DE"
0 "Standard" 25 2 5 0.7 152.5 "Evening" "Saturday" "PC" 2 "US"
1 "Standard" 41 1 2 0.91 190 "Morning" "Friday" "PC" 1 "US"
0 "Premium" 18 0 2 0.46 135.9 "Evening" "Thursday" "TV" 4 "US"
0 "Premium" 33 1 4 0.77 78.1 "Evening" "Sunday" "TV" 0 "US"
0 "Standard" 45 1 1 0.45 165.1 "Afternoon" "Saturday" "TV" 0 "MX"
0 "Standard" 17 3 1 0.86 93 "Morning" "Monday" "TV" 2 "US"
0 "Standard" 35 2 1 0.85 148.1 "Afternoon" "Saturday" "TV" 4 "UK"
1 "Premium" 28 2 1 0.78 120.2 "Evening" "Sunday" "TV" 1 "FR"
0 "Standard" 25 0 7 0.45 222.4 "Afternoon" "Friday" "Mobile Device" 3 "UK"
0 "Premium" 31 3 1 0.46 76 "Afternoon" "Saturday" "Gaming Device" 1 "US"
0 "Premium" 27 1 1 0.47 150.3 "Morning" "Monday" "TV" 3 "FR"
0 "Premium" 30 0 0 0.2 169.1 "Evening" "Friday" "TV" 1 "US"
0 "Standard" 25 1 5 0.37 209.4 "Afternoon" "Saturday" "TV" 1 "FR"
0 "Standard" 29 1 2 0.77 131.9 "Evening" "Monday" "TV" 4 "DE"
0 "Standard" 28 2 6 0.03 126.8 "Afternoon" "Sunday" "TV" 0 "MX"
0 "Standard" 40 1 2 0.22 141.2 "Morning" "Sunday" "TV" 0 "JP"
0 "Standard" 26 2 2 0.8 145.4 "Evening" "Thursday" "TV" 1 "UK"
0 "Standard" 27 2 2 0.96 134.1 "Evening" "Thursday" "Mobile Device" 4 "US"
0 "Standard" 29 1 1 0.69 35.2 "Evening" "Wednesday" "TV" 2 "MX"
1 "Standard" 24 2 4 0.79 179.6 "Afternoon" "Sunday" "Mobile Device" 1 "US"
0 "Premium" 25 1 0 0.94 41.4 "Evening" "Friday" "Gaming Device" 1 "UK"
0 "Premium" 23 2 2 0.52 56.6 "Afternoon" "Saturday" "TV" 2 "DE"
0 "Premium" 31 2 5 0.91 0 "Evening" "Friday" "TV" 2 "UK"
0 "Standard" 26 1 3 0.58 148.1 "Afternoon" "Sunday" "TV" 0 "DE"
0 "Premium" 36 4 5 0.86 45.7 "Evening" "Tuesday" "Mobile Device" 4 "DE"
0 "Standard" 44 1 3 0.82 174.5 "Evening" "Friday" "TV" 0 "US"
0 "Premium" 32 3 3 0.3 131.4 "Evening" "Monday" "TV" 1 "DE"
0 "Standard" 25 3 1 0.56 189.8 "Evening" "Friday" "Mobile Device" 1 "MX"
0 "Premium" 57 1 2 0.47 151.5 "Evening" "Wednesday" "TV" 2 "US"
1 "Standard" 25 0 7 0.93 44.6 "Evening" "Sunday" "TV" 5 "DE"
0 "Premium" 38 1 0 0.72 132.6 "Afternoon" "Wednesday" "PC" 2 "FR"
0 "Standard" 23 4 1 0.33 106.1 "Evening" "Monday" "TV" 1 "US"
0 "Premium" 27 1 4 0.76 98.6 "Evening" "Sunday" "TV" 3 "US"
0 "Standard" 27 4 1 0.39 111.6 "Afternoon" "Saturday" "TV" 2 "UK"
0 "Standard" 31 6 4 0.65 64.9 "Afternoon" "Friday" "TV" 3 "DE"
1 "Premium" 38 3 1 0.63 155.5 "Evening" "Saturday" "TV" 1 "US"
0 "Standard" 15 1 1 0.74 129.7 "Evening" "Tuesday" "TV" 2 "JP"
0 "Standard" 33 1 3 0.73 53.1 "Evening" "Thursday" "TV" 2 "FR"
0 "Standard" 27 4 3 0.73 69.3 "Afternoon" "Thursday" "Mobile Device" 2 "JP"
0 "Standard" 21 2 3 0.94 159.1 "Evening" "Thursday" "TV" 0 "DE"
1 "Premium" 25 1 2 0.93 183 "Evening" "Friday" "TV" 1 "US"
1 "Standard" 28 3 1 0.88 152.1 "Evening" "Sunday" "TV" 0 "UK"
0 "Standard" 22 1 3 0.72 149.7 "Afternoon" "Thursday" "PC" 4 "US"
0 "Standard" 35 1 6 0.65 79.7 "Evening" "Friday" "TV" 1 "NZ"
1 "Standard" 35 1 1 0.81 315.9 "Afternoon" "Thursday" "Gaming Device" 0 "DE"
0 "Standard" 37 3 5 0.52 27.3 "Evening" "Sunday" "TV" 5 "US"
0 "Premium" 28 3 1 0.68 167.7 "Evening" "Tuesday" "Mobile Device" 2 "UK"
0 "Standard" 25 4 4 0.1 203.6 "Evening" "Wednesday" "TV" 2 "FR"
0 "Standard" 26 4 2 0.92 72.9 "Afternoon" "Wednesday" "TV" 3 "FR"
0 "Standard" 21 2 8 0.74 111 "Afternoon" "Sunday" "TV" 0 "NZ"
0 "Premium" 35 0 3 0.7 253.2 "Afternoon" "Friday" "Gaming Device" 2 "UK"
0 "Standard" 35 2 1 0.6 167.9 "Evening" "Sunday" "TV" 3 "FR"
0 "Standard" 38 0 0 0.55 204 "Evening" "Thursday" "TV" 1 "US"
0 "Standard" 33 3 2 0.52 215.8 "Afternoon" "Saturday" "Mobile Device" 2 "FR"
0 "Standard" 21 1 2 0.97 104.4 "Evening" "Saturday" "TV" 4 "US"
0 "Standard" 31 1 4 0.69 183.3 "Evening" "Friday" "TV" 1 "MX"
0 "Standard" 30 0 4 0.63 226 "Morning" "Sunday" "TV" 5 "US"
0 "Standard" 31 0 1 0.77 95.3 "Evening" "Thursday" "TV" 4 "UK"
0 "Standard" 35 2 4 0.35 130.1 "Afternoon" "Friday" "TV" 4 "FR"
0 "Standard" 23 3 2 0.37 66 "Evening" "Friday" "TV" 2 "UK"
1 "Premium" 28 1 1 0.99 167.1 "Evening" "Monday" "Mobile Device" 2 "US"
0 "Standard" 24 2 0 0.83 146.8 "Evening" "Friday" "TV" 0 "US"
0 "Premium" 29 0 5 0.74 115 "Morning" "Thursday" "Mobile Device" 2 "MX"
0 "Standard" 26 1 5 0.97 74 "Evening" "Saturday" "TV" 1 "FR"
0 "Standard" 21 1 1 0.93 99.1 "Evening" "Wednesday" "PC" 3 "UK"
0 "Premium" 21 2 4 0.52 177.4 "Evening" "Wednesday" "TV" 2 "US"
0 "Standard" 35 5 2 0.41 0 "Evening" "Saturday" "TV" 0 "DE"
0 "Standard" 47 2 4 0.77 155.7 "Afternoon" "Wednesday" "TV" 1 "FR"
0 "Premium" 27 4 2 0.34 162.4 "Morning" "Thursday" "TV" 1 "DE"
0 "Premium" 31 2 4 0.7 130.8 "Afternoon" "Thursday" "TV" 2 "US"
1 "Standard" 25 2 3 0.81 119.4 "Evening" "Wednesday" "TV" 2 "DE"
0 "Standard" 16 2 2 0.54 37 "Evening" "Wednesday" "TV" 1 "FR"
0 "Premium" 34 0 4 0.65 100.7 "Evening" "Tuesday" "Mobile Device" 1 "UK"
0 "Standard" 46 3 3 0.7 161.4 "Afternoon" "Tuesday" "TV" 2 "DE"
0 "Standard" 31 3 4 0.69 136.6 "Afternoon" "Thursday" "TV" 3 "MX"
0 "Standard" 19 2 3 0.26 95.1 "Afternoon" "Sunday" "Mobile Device" 3 "NZ"
1 "Standard" 28 1 2 0.82 130.1 "Evening" "Sunday" "TV" 3 "MX"
1 "Standard" 34 4 1 0.88 118.8 "Afternoon" "Sunday" "TV" 0 "DE"
1 "Standard" 32 4 2 0.9 146.9 "Evening" "Tuesday" "TV" 4 "UK"
0 "Standard" 30 3 0 0.2 180.8 "Afternoon" "Friday" "TV" 5 "FR"
0 "Standard" 48 2 6 0.41 127.8 "Morning" "Tuesday" "TV" 3 "DE"
1 "Standard" 28 1 3 0.67 157.7 "Morning" "Sunday" "TV" 2 "US"
0 "Premium" 25 2 3 0.67 150 "Afternoon" "Saturday" "TV" 3 "DE"
0 "Standard" 24 4 2 0.38 113.2 "Afternoon" "Saturday" "Mobile Device" 0 "US"
0 "Premium" 38 4 1 0.19 81.1 "Afternoon" "Sunday" "TV" 2 "FR"
0 "Standard" 36 2 5 0.77 13.1 "Evening" "Saturday" "TV" 4 "DE"
0 "Standard" 34 1 5 0.63 158.4 "Evening" "Wednesday" "Gaming Device" 3 "US"
0 "Standard" 27 4 4 0.21 37 "Evening" "Wednesday" "TV" 1 "UK"
0 "Standard" 21 0 0 0.55 167.2 "Evening" "Saturday" "PC" 2 "FR"
0 "Standard" 30 3 6 0.27 24.2 "Afternoon" "Thursday" "TV" 1 "US"
0 "Standard" 27 0 6 0.83 57.7 "Evening" "Thursday" "TV" 3 "US"
0 "Standard" 40 3 1 0.54 103.3 "Afternoon" "Thursday" "TV" 2 "US"
0 "Standard" 22 4 2 0.14 204.6 "Evening" "Monday" "TV" 2 "MX"
1 "Premium" 31 2 3 0.93 211.6 "Evening" "Friday" "PC" 3 "US"
0 "Standard" 41 5 2 0.71 182.1 "Evening" "Friday" "TV" 5 "UK"
0 "Standard" 29 3 6 0.76 120 "Afternoon" "Friday" "TV" 2 "US"
0 "Standard" 36 2 4 0.94 44.2 "Evening" "Sunday" "Gaming Device" 4 "MX"
0 "Standard" 24 2 3 0.47 177.1 "Afternoon" "Monday" "TV" 1 "US"
1 "Premium" 32 0 2 0.91 162.4 "Afternoon" "Friday" "Mobile Device" 1 "US"
1 "Standard" 39 1 4 0.57 224 "Evening" "Sunday" "PC" 2 "NZ"
1 "Standard" 25 4 2 0.85 121.6 "Afternoon" "Tuesday" "PC" 2 "FR"
0 "Standard" 31 2 4 0.96 61 "Morning" "Friday" "Mobile Device" 0 "UK"
0 "Standard" 24 1 0 0.77 130.3 "Afternoon" "Saturday" "Mobile Device" 3 "NZ"
0 "Standard" 22 1 1 0.81 185.1 "Afternoon" "Wednesday" "TV" 2 "FR"
0 "Standard" 27 1 5 0.27 75.7 "Evening" "Monday" "TV" 2 "DE"
0 "Standard" 26 2 2 0.57 141.1 "Evening" "Friday" "Gaming Device" 2 "FR"
0 "Standard" 49 1 2 0.43 71.7 "Evening" "Tuesday" "Gaming Device" 2 "DE"
0 "Standard" 27 1 1 0.86 6.5 "Morning" "Friday" "Mobile Device" 1 "UK"
0 "Premium" 30 3 1 0.51 70.9 "Afternoon" "Thursday" "TV" 1 "FR"
1 "Standard" 33 4 5 0.94 135.5 "Morning" "Friday" "TV" 2 "UK"
0 "Premium" 18 2 2 0.88 109.2 "Morning" "Thursday" "PC" 1 "UK"
0 "Standard" 37 2 4 0.7 18.7 "Afternoon" "Thursday" "TV" 0 "UK"
0 "Premium" 39 2 7 0.6 120.2 "Evening" "Saturday" "TV" 1 "DE"
1 "Standard" 40 2 3 0.79 140.2 "Evening" "Friday" "TV" 3 "UK"
0 "Standard" 37 1 1 0.86 0 "Evening" "Monday" "TV" 2 "NZ"
0 "Standard" 37 3 2 0.62 92.7 "Afternoon" "Tuesday" "PC" 1 "UK"
0 "Standard" 25 2 2 0.2 212.3 "Evening" "Monday" "TV" 3 "US"
0 "Premium" 30 1 1 0.36 161.5 "Evening" "Saturday" "TV" 4 "US"
0 "Standard" 31 3 2 0.65 154.5 "Morning" "Tuesday" "TV" 1 "UK"
0 "Standard" 30 4 4 0.64 170.8 "Evening" "Sunday" "TV" 1 "UK"
0 "Standard" 35 2 5 0.59 113.4 "Evening" "Monday" "TV" 1 "DE"
0 "Standard" 32 0 2 0.85 105.1 "Afternoon" "Wednesday" "TV" 0 "US"
0 "Standard" 23 4 2 0.64 191.4 "Afternoon" "Friday" "TV" 1 "US"
1 "Standard" 34 5 5 0.91 177 "Evening" "Sunday" "Gaming Device" 1 "US"
0 "Standard" 28 1 2 0.67 111 "Evening" "Saturday" "TV" 1 "US"
0 "Standard" 30 1 5 0.81 95.1 "Evening" "Friday" "TV" 3 "US"
1 "Standard" 26 1 3 0.98 136 "Morning" "Sunday" "Gaming Device" 0 "FR"
0 "Standard" 22 1 1 0.36 0 "Afternoon" "Saturday" "TV" 3 "US"
0 "Standard" 35 0 3 0.74 104.5 "Afternoon" "Tuesday" "TV" 0 "MX"
0 "Premium" 38 1 4 0.59 35.1 "Afternoon" "Sunday" "TV" 1 "UK"
0 "Premium" 17 0 2 0.54 49.8 "Evening" "Friday" "Mobile Device" 2 "UK"
0 "Standard" 27 2 1 0.28 198.3 "Evening" "Sunday" "TV" 2 "FR"
0 "Standard" 29 2 6 0.9 199.8 "Morning" "Wednesday" "Gaming Device" 2 "FR"
1 "Premium" 39 1 6 0.93 163.6 "Evening" "Thursday" "TV" 3 "MX"
0 "Standard" 37 1 5 0.71 141.5 "Evening" "Wednesday" "Mobile Device" 0 "UK"
0 "Standard" 36 0 2 0.82 62.8 "Morning" "Sunday" "PC" 1 "US"
1 "Premium" 36 3 6 0.91 137.3 "Afternoon" "Monday" "TV" 1 "MX"
0 "Standard" 37 0 1 0.68 16.1 "Evening" "Saturday" "Gaming Device" 2 "US"
0 "Standard" 27 2 2 0.7 117 "Evening" "Saturday" "TV" 2 "US"
0 "Standard" 33 1 0 0.51 157.5 "Afternoon" "Wednesday" "TV" 2 "UK"
1 "Standard" 37 0 6 0.69 202.1 "Evening" "Monday" "Gaming Device" 6 "DE"
0 "Standard" 35 4 2 0.85 101.3 "Afternoon" "Saturday" "TV" 5 "FR"
0 "Standard" 24 2 4 0.6 138.2 "Evening" "Thursday" "PC" 2 "MX"
0 "Standard" 34 1 2 0.64 102.3 "Evening" "Friday" "TV" 5 "US"
0 "Standard" 28 6 2 0.69 106.3 "Evening" "Saturday" "PC" 5 "UK"
0 "Premium" 23 3 4 0.15 65.7 "Evening" "Wednesday" "Mobile Device" 1 "MX"
1 "Standard" 32 2 5 0.77 241.5 "Evening" "Monday" "TV" 5 "US"
1 "Standard" 31 2 4 0.86 199.7 "Evening" "Saturday" "TV" 0 "UK"
0 "Standard" 19 2 6 0.51 59.2 "Evening" "Saturday" "Mobile Device" 1 "US"
0 "Standard" 30 0 1 0.46 199.8 "Morning" "Tuesday" "TV" 4 "US"
1 "Standard" 41 3 1 0.97 141.9 "Afternoon" "Wednesday" "TV" 0 "US"
0 "Standard" 23 1 3 0.74 140.1 "Evening" "Thursday" "PC" 0 "US"
0 "Standard" 27 5 0 0.67 182.1 "Evening" "Thursday" "TV" 1 "NZ"
0 "Standard" 22 0 2 0.54 61 "Afternoon" "Wednesday" "TV" 0 "DE"
1 "Premium" 31 0 7 0.71 117.3 "Evening" "Sunday" "TV" 4 "FR"
0 "Standard" 23 1 4 0.69 68.9 "Evening" "Sunday" "TV" 2 "FR"
0 "Standard" 37 2 4 0.63 48.5 "Evening" "Saturday" "TV" 3 "DE"
0 "Standard" 20 3 4 0.73 133.6 "Evening" "Saturday" "TV" 1 "US"
0 "Standard" 26 3 4 0.85 0 "Evening" "Friday" "TV" 2 "US"
0 "Standard" 23 2 2 0.48 27.8 "Evening" "Sunday" "Gaming Device" 2 "MX"
0 "Standard" 41 2 3 0.72 23 "Evening" "Monday" "TV" 0 "FR"
0 "Standard" 29 2 6 0.64 89.9 "Morning" "Thursday" "TV" 1 "UK"
0 "Standard" 33 0 1 0.74 88.6 "Evening" "Friday" "PC" 2 "FR"
0 "Standard" 18 0 4 0.49 149.7 "Evening" "Wednesday" "TV" 2 "UK"
0 "Premium" 24 4 0 0.48 85 "Evening" "Wednesday" "Mobile Device" 2 "FR"
1 "Standard" 31 2 4 0.79 194.1 "Evening" "Sunday" "TV" 3 "US"
0 "Standard" 36 1 1 0.49 144.8 "Evening" "Sunday" "TV" 4 "DE"
1 "Standard" 23 2 3 1 87.5 "Afternoon" "Wednesday" "TV" 3 "DE"
0 "Standard" 25 2 1 0.95 249.1 "Afternoon" "Thursday" "Gaming Device" 2 "JP"
0 "Standard" 21 1 3 0.41 198.2 "Evening" "Friday" "TV" 0 "UK"
0 "Standard" 39 5 0 0.44 101.2 "Afternoon" "Sunday" "Mobile Device" 1 "US"
0 "Standard" 26 2 2 0.58 112 "Afternoon" "Saturday" "TV" 1 "DE"
1 "Standard" 30 2 2 0.89 47.6 "Evening" "Monday" "TV" 3 "MX"
1 "Standard" 24 1 1 0.92 60.1 "Evening" "Monday" "TV" 3 "NZ"
0 "Standard" 23 1 1 0.51 32.3 "Afternoon" "Tuesday" "TV" 1 "US"
0 "Standard" 32 1 2 0.54 192.4 "Evening" "Wednesday" "Mobile Device" 0 "MX"
0 "Standard" 32 2 0 0.81 179.1 "Afternoon" "Thursday" "Mobile Device" 2 "US"
1 "Standard" 35 4 6 0.78 59.2 "Morning" "Tuesday" "PC" 5 "US"
0 "Standard" 25 0 5 0.97 162.2 "Evening" "Monday" "TV" 2 "DE"
0 "Standard" 36 1 3 0.42 66.2 "Afternoon" "Friday" "Mobile Device" 0 "US"
0 "Standard" 16 0 7 0.69 218.2 "Evening" "Sunday" "Gaming Device" 2 "NZ"
0 "Standard" 24 0 2 0.43 225.9 "Afternoon" "Friday" "PC" 2 "UK"
0 "Standard" 40 1 4 0.5 87.9 "Evening" "Sunday" "PC" 3 "UK"
0 "Standard" 37 0 3 0.88 120.5 "Evening" "Monday" "TV" 1 "UK"
0 "Standard" 36 4 7 0.81 0 "Afternoon" "Tuesday" "PC" 1 "JP"
0 "Standard" 24 2 4 0.26 184.3 "Afternoon" "Monday" "Mobile Device" 7 "MX"
0 "Standard" 27 3 3 0.5 118.9 "Evening" "Monday" "TV" 1 "DE"
0 "Standard" 29 1 4 0.94 55.1 "Evening" "Sunday" "TV" 0 "DE"
1 "Standard" 38 2 5 0.75 154.9 "Evening" "Friday" "TV" 2 "FR"
0 "Standard" 35 2 3 0.55 130.2 "Morning" "Monday" "Gaming Device" 2 "DE"
0 "Standard" 29 3 4 0.64 112.8 "Evening" "Thursday" "TV" 2 "US"
0 "Standard" 28 5 4 0.57 206.8 "Evening" "Saturday" "TV" 2 "NZ"
0 "Standard" 27 2 3 0.39 179.7 "Afternoon" "Friday" "Mobile Device" 0 "FR"
1 "Standard" 17 1 3 0.93 38.7 "Evening" "Sunday" "TV" 4 "UK"
1 "Standard" 31 5 3 0.82 233.8 "Evening" "Sunday" "TV" 3 "US"
0 "Standard" 19 2 3 0.61 109.2 "Evening" "Saturday" "Gaming Device" 2 "MX"
0 "Standard" 28 0 2 0.55 0 "Morning" "Saturday" "Mobile Device" 6 "MX"
0 "Standard" 22 3 2 0.41 112.3 "Evening" "Saturday" "Mobile Device" 0 "US"
0 "Standard" 36 1 0 0.31 169.1 "Evening" "Monday" "TV" 5 "US"
0 "Standard" 34 2 2 0.61 131.9 "Morning" "Tuesday" "TV" 3 "US"
0 "Standard" 40 0 0 0.34 170.8 "Evening" "Wednesday" "TV" 3 "DE"
0 "Standard" 23 4 4 0.62 202.7 "Afternoon" "Monday" "Mobile Device" 2 "DE"
0 "Standard" 38 2 3 0.86 39.8 "Evening" "Friday" "Gaming Device" 2 "JP"
0 "Standard" 26 0 0 0.46 201.5 "Evening" "Tuesday" "TV" 1 "US"
1 "Standard" 34 1 3 0.91 185.2 "Evening" "Saturday" "TV" 4 "MX"
0 "Standard" 23 2 4 0.98 174.7 "Afternoon" "Sunday" "Mobile Device" 2 "US"
0 "Standard" 31 4 2 0.62 143.1 "Afternoon" "Saturday" "TV" 0 "US"
0 "Standard" 30 1 2 0.83 158.5 "Morning" "Saturday" "Gaming Device" 0 "US"
0 "Standard" 23 4 4 0.3 66.5 "Evening" "Friday" "PC" 4 "US"
1 "Standard" 41 4 3 0.84 112.4 "Evening" "Friday" "TV" 2 "UK"
0 "Premium" 25 2 6 0.49 94.7 "Evening" "Friday" "TV" 3 "DE"
0 "Premium" 24 2 3 0.8 143.1 "Evening" "Thursday" "PC" 3 "US"
0 "Standard" 32 1 3 0.71 109.3 "Afternoon" "Monday" "Gaming Device" 2 "US"
1 "Standard" 42 2 1 0.97 188.7 "Afternoon" "Sunday" "Mobile Device" 2 "JP"
0 "Standard" 38 0 7 0.96 51 "Afternoon" "Sunday" "TV" 4 "MX"
0 "Standard" 22 0 3 0.3 136.1 "Afternoon" "Sunday" "TV" 0 "UK"
1 "Standard" 35 2 2 0.93 88.2 "Afternoon" "Tuesday" "TV" 1 "MX"
1 "Standard" 28 0 2 0.83 153.6 "Evening" "Sunday" "TV" 2 "UK"
0 "Standard" 16 6 1 0.58 47.2 "Evening" "Saturday" "TV" 1 "US"
0 "Standard" 18 1 2 0.79 96.8 "Morning" "Wednesday" "Mobile Device" 1 "US"
0 "Standard" 21 1 3 0.64 193.8 "Afternoon" "Monday" "TV" 1 "UK"
0 "Premium" 32 0 3 0.69 155.4 "Afternoon" "Sunday" "TV" 5 "MX"
0 "Standard" 48 3 3 0.91 23.6 "Morning" "Tuesday" "TV" 2 "DE"
1 "Standard" 31 0 0 0.81 155.8 "Evening" "Sunday" "TV" 0 "US"
0 "Premium" 28 0 5 0.23 9.9 "Evening" "Sunday" "TV" 2 "MX"
0 "Standard" 27 3 2 0.72 71.2 "Evening" "Sunday" "TV" 0 "DE"
0 "Standard" 14 0 1 0.35 151.6 "Evening" "Thursday" "TV" 1 "FR"
0 "Standard" 32 5 0 0.81 91.4 "Afternoon" "Wednesday" "TV" 3 "DE"
1 "Premium" 21 2 6 0.69 166.5 "Evening" "Sunday" "TV" 1 "MX"
1 "Standard" 27 2 3 0.75 180.1 "Evening" "Monday" "TV" 2 "US"
1 "Standard" 27 1 3 0.97 68.5 "Evening" "Friday" "TV" 2 "US"
0 "Standard" 25 2 7 0.36 98.1 "Evening" "Wednesday" "Mobile Device" 0 "US"
0 "Standard" 16 2 4 0.69 200.9 "Evening" "Sunday" "Gaming Device" 6 "UK"
0 "Standard" 43 3 2 0.3 103.5 "Afternoon" "Friday" "Mobile Device" 1 "FR"
0 "Standard" 29 0 5 0.53 123.3 "Evening" "Saturday" "TV" 2 "DE"
1 "Standard" 35 2 4 0.92 133.4 "Evening" "Sunday" "Mobile Device" 2 "UK"
0 "Standard" 22 0 3 0.81 120.9 "Evening" "Monday" "Gaming Device" 2 "US"
0 "Standard" 31 1 4 0.43 191.1 "Afternoon" "Sunday" "TV" 1 "UK"
0 "Premium" 32 3 1 0.77 40.6 "Evening" "Wednesday" "TV" 2 "UK"
1 "Standard" 26 3 1 0.93 51.1 "Morning" "Monday" "TV" 3 "DE"
0 "Standard" 26 0 0 0.87 133.7 "Evening" "Friday" "TV" 4 "UK"
0 "Standard" 24 2 3 0.67 140.7 "Afternoon" "Friday" "TV" 0 "UK"
0 "Standard" 24 2 2 0.8 132.7 "Evening" "Wednesday" "Gaming Device" 3 "UK"
0 "Premium" 25 3 4 0.72 106 "Afternoon" "Friday" "TV" 3 "FR"
0 "Standard" 31 1 2 0.63 84.5 "Afternoon" "Sunday" "TV" 2 "NZ"
1 "Standard" 17 2 2 0.82 73.9 "Evening" "Sunday" "TV" 3 "UK"
0 "Standard" 28 1 3 0.97 169.7 "Evening" "Monday" "Mobile Device" 2 "UK"
0 "Standard" 18 2 3 0.72 183.3 "Afternoon" "Tuesday" "Mobile Device" 1 "UK"
0 "Standard" 24 1 2 0.18 56 "Evening" "Friday" "TV" 3 "US"
0 "Standard" 22 3 3 0.87 135.3 "Afternoon" "Thursday" "TV" 0 "MX"
0 "Standard" 49 0 3 0.72 156 "Evening" "Friday" "Gaming Device" 0 "FR"
0 "Premium" 46 3 8 0.83 129.8 "Morning" "Friday" "Mobile Device" 4 "DE"
0 "Standard" 13 3 2 0.7 129.2 "Afternoon" "Saturday" "PC" 2 "DE"
0 "Premium" 40 2 5 0.41 195.2 "Evening" "Sunday" "Mobile Device" 1 "DE"
0 "Standard" 39 1 2 0.32 165.6 "Morning" "Tuesday" "Mobile Device" 3 "MX"
0 "Standard" 28 0 2 0.44 181.6 "Afternoon" "Thursday" "TV" 3 "US"
0 "Premium" 22 0 2 0.86 129 "Evening" "Tuesday" "TV" 0 "US"
0 "Standard" 29 3 2 0.47 172.7 "Evening" "Monday" "Gaming Device" 3 "JP"
0 "Premium" 41 6 3 0.78 118.9 "Afternoon" "Wednesday" "TV" 1 "DE"
0 "Standard" 19 3 3 0.41 82.8 "Evening" "Saturday" "Gaming Device" 2 "UK"
0 "Standard" 29 2 2 0.57 40.5 "Evening" "Thursday" "TV" 2 "US"
1 "Standard" 26 0 2 0.95 125.1 "Afternoon" "Saturday" "TV" 1 "FR"
0 "Standard" 53 2 4 0.7 198.4 "Evening" "Wednesday" "Gaming Device" 2 "US"
0 "Premium" 25 1 1 0.83 129 "Evening" "Thursday" "PC" 1 "FR"
1 "Standard" 25 0 3 0.8 88.8 "Evening" "Sunday" "TV" 2 "DE"
1 "Premium" 26 2 3 0.85 146.5 "Evening" "Sunday" "TV" 3 "DE"
0 "Standard" 26 2 3 0.7 0 "Evening" "Saturday" "TV" 3 "FR"
1 "Standard" 34 5 6 0.89 110.6 "Afternoon" "Tuesday" "TV" 3 "FR"
0 "Standard" 35 3 2 0.58 173.7 "Evening" "Wednesday" "TV" 3 "DE"
1 "Standard" 30 1 1 0.71 213.1 "Afternoon" "Saturday" "TV" 0 "MX"
0 "Standard" 31 2 4 0.72 0 "Afternoon" "Saturday" "PC" 2 "UK"
0 "Standard" 33 4 3 0.57 186.4 "Afternoon" "Tuesday" "TV" 0 "JP"
1 "Standard" 21 3 2 0.94 105.7 "Afternoon" "Thursday" "TV" 1 "US"
0 "Premium" 22 1 3 0.57 135.5 "Evening" "Tuesday" "TV" 4 "MX"
0 "Premium" 26 2 5 0.53 88.2 "Evening" "Monday" "TV" 1 "MX"
1 "Standard" 19 1 5 0.98 218.3 "Afternoon" "Saturday" "TV" 1 "US"
0 "Standard" 36 1 1 0.58 15.2 "Evening" "Saturday" "Gaming Device" 3 "MX"
1 "Standard" 25 1 4 0.69 123.5 "Morning" "Sunday" "TV" 5 "MX"
0 "Standard" 30 2 3 0.75 103.9 "Morning" "Friday" "Mobile Device" 0 "US"
0 "Standard" 20 1 4 0.68 115.2 "Evening" "Saturday" "TV" 4 "US"
0 "Standard" 21 3 4 0.71 171.6 "Afternoon" "Monday" "TV" 1 "MX"
0 "Standard" 24 3 6 0.37 166.6 "Afternoon" "Friday" "Gaming Device" 3 "US"
0 "Standard" 36 0 4 0.8 166.8 "Morning" "Saturday" "TV" 2 "NZ"
0 "Standard" 22 1 1 0.51 89.9 "Evening" "Sunday" "Mobile Device" 0 "UK"
0 "Standard" 30 2 4 0.53 147 "Morning" "Wednesday" "TV" 4 "JP"
1 "Standard" 43 2 1 0.94 131.4 "Evening" "Thursday" "TV" 2 "JP"
0 "Standard" 26 3 2 0.72 156.5 "Afternoon" "Tuesday" "TV" 0 "FR"
0 "Standard" 32 0 3 0.81 64.9 "Evening" "Monday" "TV" 2 "US"
0 "Standard" 31 0 3 0.27 169.2 "Evening" "Friday" "TV" 3 "DE"
1 "Standard" 35 2 4 0.9 165 "Evening" "Saturday" "TV" 4 "FR"
0 "Standard" 24 4 2 0.76 113.1 "Evening" "Tuesday" "TV" 4 "UK"
0 "Standard" 32 2 4 0.4 91.8 "Morning" "Wednesday" "TV" 1 "DE"
0 "Standard" 37 2 7 0.63 10.2 "Afternoon" "Tuesday" "TV" 1 "DE"
0 "Standard" 27 1 4 0.5 197.8 "Afternoon" "Saturday" "TV" 1 "UK"
